series_id                     	year	period	       value	footnote_codes
SMU05000002000000001          	2016	M10	        51.1	
SMU05000002000000001          	2016	M11	        50.1	
SMU05000002000000001          	2016	M12	        49.6	
SMU05000002000000001          	2016	M13	        50.3	
SMU05000002000000001          	2017	M01	        48.7	
SMU05000002000000001          	2017	M02	        49.5	
SMU05000002000000001          	2017	M03	        50.8	
SMU05000002000000001          	2017	M04	        51.1	
SMU05000002000000001          	2017	M05	        51.6	
SMU05000002000000001          	2017	M06	        52.6	
SMU05000002000000001          	2017	M07	        52.0	
SMU05000002000000001          	2017	M08	        51.9	
SMU05000002000000001          	2017	M09	        52.4	
SMU05000002000000001          	2017	M10	        51.4	
SMU05000002000000001          	2017	M11	        51.4	
SMU05000002000000001          	2017	M12	        50.9	
SMU05000002000000001          	2017	M13	        51.2	
SMU05000002000000001          	2018	M01	        48.5	
SMU05000002000000001          	2018	M02	        49.2	
SMU05000002000000001          	2018	M03	        49.5	
SMU05000002000000001          	2018	M04	        50.0	
SMU05000002000000001          	2018	M05	        50.9	
SMU05000002000000001          	2018	M06	        51.6	
SMU05000002000000001          	2018	M07	        51.9	
SMU05000002000000001          	2018	M08	        51.9	
SMU05000002000000001          	2018	M09	        52.1	
SMU05000002000000001          	2018	M10	        52.0	
SMU05000002000000001          	2018	M11	        51.3	
SMU05000002000000001          	2018	M12	        51.4	
SMU05000002000000001          	2018	M13	        50.9	
SMU05000002000000001          	2019	M01	        50.1	
SMU05000002000000001          	2019	M02	        50.5	
SMU05000002000000001          	2019	M03	        51.1	
SMU05000002000000001          	2019	M04	        52.5	
SMU05000002000000001          	2019	M05	        52.5	
SMU05000002000000001          	2019	M06	        53.2	
SMU05000002000000001          	2019	M07	        53.4	
SMU05000002000000001          	2019	M08	        53.5	
SMU05000002000000001          	2019	M09	        53.6	
SMU05000002000000001          	2019	M10	        54.0	
