series_id                     	state_code	area_code	supersector_code	industry_code	data_type_code	seasonal	benchmark_year	footnote_codes	begin_year	begin_period	end_year	end_period
SMU56162206500000001          	56	16220	65	65000000	01	U	2024		1990	M01	2025	M12
SMU56162207000000001          	56	16220	70	70000000	01	U	2024		1990	M01	2025	M12
SMU56162208000000001          	56	16220	80	80000000	01	U	2024		1990	M01	2025	M12
SMU56162209000000001          	56	16220	90	90000000	01	U	2024		1990	M01	2025	M12
SMU56162209091000001          	56	16220	90	90910000	01	U	2024		2001	M01	2025	M12
SMU56162209092000001          	56	16220	90	90920000	01	U	2024		2001	M01	2025	M12
SMU56162209093000001          	56	16220	90	90930000	01	U	2024		1990	M01	2025	M12
SMU56162209093161101          	56	16220	90	90931611	01	U	2024		1990	M01	2025	M12
SMU56169400000000001          	56	16940	00	00000000	01	U	2024		1990	M01	2025	M12
SMU56169400500000001          	56	16940	05	05000000	01	U	2024		1990	M01	2025	M12
SMU56169400500000002          	56	16940	05	05000000	02	U	2024		2007	M01	2025	M12
SMU56169400500000003          	56	16940	05	05000000	03	U	2024		2007	M01	2025	M12
SMU56169400500000011          	56	16940	05	05000000	11	U	2024		2007	M01	2025	M12
SMU56169400600000001          	56	16940	06	06000000	01	U	2024		1990	M01	2025	M12
SMU56169400700000001          	56	16940	07	07000000	01	U	2024		1990	M01	2025	M12
SMU56169400800000001          	56	16940	08	08000000	01	U	2024		1990	M01	2025	M12
SMU56169401500000001          	56	16940	15	15000000	01	U	2024		1990	M01	2025	M12
SMU56169403000000001          	56	16940	30	30000000	01	U	2024		1990	M01	2025	M12
SMU56169404000000001          	56	16940	40	40000000	01	U	2024		1990	M01	2025	M12
SMU56169404100000001          	56	16940	41	41000000	01	U	2024		1990	M01	2025	M12
SMU56169404200000001          	56	16940	42	42000000	01	U	2024		1990	M01	2025	M12
SMU56169404300000001          	56	16940	43	43000000	01	U	2024		1990	M01	2025	M12
SMU56169405000000001          	56	16940	50	50000000	01	U	2024		1990	M01	2025	M12
SMU56169405500000001          	56	16940	55	55000000	01	U	2024		1990	M01	2025	M12
SMU56169406000000001          	56	16940	60	60000000	01	U	2024		1990	M01	2025	M12
SMU56169406500000001          	56	16940	65	65000000	01	U	2024		1990	M01	2025	M12
SMU56169407000000001          	56	16940	70	70000000	01	U	2024		1990	M01	2025	M12
SMU56169408000000001          	56	16940	80	80000000	01	U	2024		1990	M01	2025	M12
SMU56169409000000001          	56	16940	90	90000000	01	U	2024		1990	M01	2025	M12
SMU56169409091000001          	56	16940	90	90910000	01	U	2024		1990	M01	2025	M12
SMU56169409092000001          	56	16940	90	90920000	01	U	2024		1990	M01	2025	M12
SMU56169409093000001          	56	16940	90	90930000	01	U	2024		1990	M01	2025	M12
SMU56169409093161101          	56	16940	90	90931611	01	U	2024		1990	M01	2025	M12
SMU72000000000000001          	72	00000	00	00000000	01	U	2024		1980	M01	2025	M12
SMU72000000500000001          	72	00000	05	05000000	01	U	2024		1990	M01	2025	M12
SMU72000000500000002          	72	00000	05	05000000	02	U	2024		2013	M04	2025	M12
SMU72000000500000003          	72	00000	05	05000000	03	U	2024		2013	M04	2025	M12
SMU72000000500000011          	72	00000	05	05000000	11	U	2024		2013	M04	2025	M12
SMU72000000600000001          	72	00000	06	06000000	01	U	2024		1990	M01	2025	M12
SMU72000000700000001          	72	00000	07	07000000	01	U	2024		1990	M01	2025	M12
SMU72000000800000001          	72	00000	08	08000000	01	U	2024		1990	M01	2025	M12
SMU72000001000000001          	72	00000	10	10000000	01	U	2024		2003	M01	2025	M12
SMU72000001500000001          	72	00000	15	15000000	01	U	2024		2001	M01	2025	M12
SMU72000002000000001          	72	00000	20	20000000	01	U	2024		2003	M01	2025	M12
SMU72000002023600001          	72	00000	20	20236000	01	U	2024		2003	M01	2025	M12
SMU72000002023700001          	72	00000	20	20237000	01	U	2024		2003	M01	2025	M12
SMU72000002023800001          	72	00000	20	20238000	01	U	2024		2003	M01	2025	M12
SMU72000003000000001          	72	00000	30	30000000	01	U	2024		1990	M01	2025	M12
SMU72000003000000007          	72	00000	30	30000000	07	U	2024		2001	M01	2025	M12
SMU72000003000000008          	72	00000	30	30000000	08	U	2024		2001	M01	2025	M12
SMU72000003000000030          	72	00000	30	30000000	30	U	2024		2001	M01	2025	M12
SMU72000003100000001          	72	00000	31	31000000	01	U	2024		1990	M01	2025	M12
SMU72000003133200001          	72	00000	31	31332000	01	U	2024		1990	M01	2025	M12
SMU72000003133400001          	72	00000	31	31334000	01	U	2024		1990	M01	2025	M12
SMU72000003133500001          	72	00000	31	31335000	01	U	2024		1990	M01	2025	M12
SMU72000003133900001          	72	00000	31	31339000	01	U	2024		1990	M01	2025	M12
SMU72000003200000001          	72	00000	32	32000000	01	U	2024		1990	M01	2025	M12
SMU72000003231100001          	72	00000	32	32311000	01	U	2024		1990	M01	2025	M12
SMU72000003231200001          	72	00000	32	32312000	01	U	2024		1990	M01	2025	M12
SMU72000003231500001          	72	00000	32	32315000	01	U	2024		1990	M01	2025	M12
SMU72000003232500001          	72	00000	32	32325000	01	U	2024		1990	M01	2025	M12
SMU72000004000000001          	72	00000	40	40000000	01	U	2024		1990	M01	2025	M12
SMU72000004100000001          	72	00000	41	41000000	01	U	2024		1990	M01	2025	M12
SMU72000004142300001          	72	00000	41	41423000	01	U	2024		2003	M01	2025	M12
SMU72000004142400001          	72	00000	41	41424000	01	U	2024		2003	M01	2025	M12
SMU72000004200000001          	72	00000	42	42000000	01	U	2024		1990	M01	2025	M12
SMU72000004244100001          	72	00000	42	42441000	01	U	2024		1990	M01	2025	M12
SMU72000004244400001          	72	00000	42	42444000	01	U	2024		1990	M01	2025	M12
SMU72000004244500001          	72	00000	42	42445000	01	U	2024		1990	M01	2025	M12
SMU72000004244900001          	72	00000	42	42449000	01	U	2024		1990	M01	2025	M12
SMU72000004245500001          	72	00000	42	42455000	01	U	2024		1990	M01	2025	M12
SMU72000004245600001          	72	00000	42	42456000	01	U	2024		1990	M01	2025	M12
SMU72000004245800001          	72	00000	42	42458000	01	U	2024		1990	M01	2025	M12
SMU72000004300000001          	72	00000	43	43000000	01	U	2024		1990	M01	2025	M12
SMU72000004340008901          	72	00000	43	43400089	01	U	2024		1990	M01	2025	M12
SMU72000005000000001          	72	00000	50	50000000	01	U	2024		1990	M01	2025	M12
SMU72000005051300001          	72	00000	50	50513000	01	U	2024		1990	M01	2025	M12
SMU72000005500000001          	72	00000	55	55000000	01	U	2024		1990	M01	2025	M12
SMU72000005552000001          	72	00000	55	55520000	01	U	2024		1990	M01	2025	M12
SMU72000005552200001          	72	00000	55	55522000	01	U	2024		1990	M01	2025	M12
SMU72000005552400001          	72	00000	55	55524000	01	U	2024		1990	M01	2025	M12
SMU72000005553000001          	72	00000	55	55530000	01	U	2024		1990	M01	2025	M12
SMU72000006000000001          	72	00000	60	60000000	01	U	2024		1990	M01	2025	M12
SMU72000006054000001          	72	00000	60	60540000	01	U	2024		1990	M01	2025	M12
SMU72000006056000001          	72	00000	60	60560000	01	U	2024		1990	M01	2025	M12
SMU72000006056100001          	72	00000	60	60561000	01	U	2024		1990	M01	2025	M12
SMU72000006500000001          	72	00000	65	65000000	01	U	2024		1990	M01	2025	M12
SMU72000006561000001          	72	00000	65	65610000	01	U	2024		1990	M01	2025	M12
SMU72000006561110001          	72	00000	65	65611100	01	U	2024		1990	M01	2025	M12
SMU72000006561130001          	72	00000	65	65611300	01	U	2024		1990	M01	2025	M12
SMU72000006562000001          	72	00000	65	65620000	01	U	2024		1990	M01	2025	M12
SMU72000006562100001          	72	00000	65	65621000	01	U	2024		1990	M01	2025	M12
SMU72000006562200001          	72	00000	65	65622000	01	U	2024		1990	M01	2025	M12
SMU72000006562410001          	72	00000	65	65624100	01	U	2024		1990	M01	2025	M12
SMU72000007000000001          	72	00000	70	70000000	01	U	2024		1990	M01	2025	M12
SMU72000007072000001          	72	00000	70	70720000	01	U	2024		1990	M01	2025	M12
SMU72000007072100001          	72	00000	70	70721000	01	U	2024		1990	M01	2025	M12
SMU72000007072200001          	72	00000	70	70722000	01	U	2024		1990	M01	2025	M12
SMU72000008000000001          	72	00000	80	80000000	01	U	2024		1990	M01	2025	M12
SMU72000009000000001          	72	00000	90	90000000	01	U	2024		1990	M01	2025	M12
SMU72000009091000001          	72	00000	90	90910000	01	U	2024		1990	M01	2025	M12
SMU72000009092000001          	72	00000	90	90920000	01	U	2024		1990	M01	2025	M12
SMU72000009092161101          	72	00000	90	90921611	01	U	2024		1990	M01	2025	M12
SMU72000009092200001          	72	00000	90	90922000	01	U	2024		1990	M01	2025	M12
SMU72000009093000001          	72	00000	90	90930000	01	U	2024		1990	M01	2025	M12
SMU72103800000000001          	72	10380	00	00000000	01	U	2024		1990	M01	2025	M12
SMU72103800500000001          	72	10380	05	05000000	01	U	2024		1990	M01	2025	M12
SMU72103800500000002          	72	10380	05	05000000	02	U	2024		2015	M04	2025	M12
SMU72103800500000003          	72	10380	05	05000000	03	U	2024		2015	M04	2025	M12
SMU72103800500000011          	72	10380	05	05000000	11	U	2024		2015	M04	2025	M12
SMU72103800600000001          	72	10380	06	06000000	01	U	2024		1990	M01	2025	M12
SMU72103800700000001          	72	10380	07	07000000	01	U	2024		1990	M01	2025	M12
SMU72103800800000001          	72	10380	08	08000000	01	U	2024		1990	M01	2025	M12
SMU72103803000000001          	72	10380	30	30000000	01	U	2024		1990	M01	2025	M12
SMU72103803100000001          	72	10380	31	31000000	01	U	2024		2003	M01	2025	M12
SMU72103804000000001          	72	10380	40	40000000	01	U	2024		1990	M01	2025	M12
SMU72103804200000001          	72	10380	42	42000000	01	U	2024		2003	M01	2025	M12
SMU72103805500000001          	72	10380	55	55000000	01	U	2024		2003	M01	2025	M12
SMU72103807000000001          	72	10380	70	70000000	01	U	2024		2003	M01	2025	M12
SMU72103809000000001          	72	10380	90	90000000	01	U	2024		1990	M01	2025	M12
SMU72103809092000001          	72	10380	90	90920000	01	U	2024		2003	M01	2025	M12
SMU72116400000000001          	72	11640	00	00000000	01	U	2024		1990	M01	2025	M12
SMU72116400500000001          	72	11640	05	05000000	01	U	2024		1990	M01	2025	M12
SMU72116400500000002          	72	11640	05	05000000	02	U	2024		2015	M04	2025	M12
SMU72116400500000003          	72	11640	05	05000000	03	U	2024		2015	M04	2025	M12
SMU72116400500000011          	72	11640	05	05000000	11	U	2024		2015	M04	2025	M12
SMU72116400600000001          	72	11640	06	06000000	01	U	2024		1990	M01	2025	M12
SMU72116400700000001          	72	11640	07	07000000	01	U	2024		1990	M01	2025	M12
SMU72116400800000001          	72	11640	08	08000000	01	U	2024		1990	M01	2025	M12
SMU72116409000000001          	72	11640	90	90000000	01	U	2024		1990	M01	2025	M12
SMU72250200000000001          	72	25020	00	00000000	01	U	2024		1990	M01	2025	M12
SMU72250200500000001          	72	25020	05	05000000	01	U	2024		1990	M01	2025	M12
SMU72250200500000002          	72	25020	05	05000000	02	U	2024		2013	M04	2025	M12
SMU72250200500000003          	72	25020	05	05000000	03	U	2024		2013	M04	2025	M12
SMU72250200500000011          	72	25020	05	05000000	11	U	2024		2013	M04	2025	M12
SMU72250200600000001          	72	25020	06	06000000	01	U	2024		1990	M01	2025	M12
SMU72250200700000001          	72	25020	07	07000000	01	U	2024		1990	M01	2025	M12
SMU72250200800000001          	72	25020	08	08000000	01	U	2024		1990	M01	2025	M12
SMU72250204000000001          	72	25020	40	40000000	01	U	2024		2003	M01	2025	M12
SMU72250204200000001          	72	25020	42	42000000	01	U	2024		2003	M01	2025	M12
SMU72250209000000001          	72	25020	90	90000000	01	U	2024		1990	M01	2025	M12
SMU72250209092000001          	72	25020	90	90920000	01	U	2024		2003	M01	2025	M12
SMU72324200000000001          	72	32420	00	00000000	01	U	2024		1990	M01	2025	M12
SMU72324200500000001          	72	32420	05	05000000	01	U	2024		1990	M01	2025	M12
SMU72324200500000002          	72	32420	05	05000000	02	U	2024		2013	M04	2025	M12
SMU72324200500000003          	72	32420	05	05000000	03	U	2024		2013	M04	2025	M12
SMU72324200500000011          	72	32420	05	05000000	11	U	2024		2013	M04	2025	M12
SMU72324200600000001          	72	32420	06	06000000	01	U	2024		1990	M01	2025	M12
SMU72324200700000001          	72	32420	07	07000000	01	U	2024		1990	M01	2025	M12
SMU72324200800000001          	72	32420	08	08000000	01	U	2024		1990	M01	2025	M12
SMU72324203000000001          	72	32420	30	30000000	01	U	2024		1990	M01	2025	M12
SMU72324204000000001          	72	32420	40	40000000	01	U	2024		1990	M01	2025	M12
SMU72324204200000001          	72	32420	42	42000000	01	U	2024		2003	M01	2025	M12
SMU72324204300000001          	72	32420	43	43000000	01	U	2024		2003	M01	2025	M12
SMU72324205000000001          	72	32420	50	50000000	01	U	2024		2003	M01	2025	M12
SMU72324205500000001          	72	32420	55	55000000	01	U	2024		1990	M01	2025	M12
SMU72324206000000001          	72	32420	60	60000000	01	U	2024		1990	M01	2025	M12
SMU72324206056000001          	72	32420	60	60560000	01	U	2024		2003	M01	2025	M12
SMU72324206500000001          	72	32420	65	65000000	01	U	2024		1990	M01	2025	M12
SMU72324206561000001          	72	32420	65	65610000	01	U	2024		2003	M01	2025	M12
SMU72324206562000001          	72	32420	65	65620000	01	U	2024		2003	M01	2025	M12
SMU72324207000000001          	72	32420	70	70000000	01	U	2024		1990	M01	2025	M12
SMU72324209000000001          	72	32420	90	90000000	01	U	2024		1990	M01	2025	M12
SMU72324209092000001          	72	32420	90	90920000	01	U	2024		2003	M01	2025	M12
SMU72324209093000001          	72	32420	90	90930000	01	U	2024		2003	M01	2025	M12
SMU72386600000000001          	72	38660	00	00000000	01	U	2024		1990	M01	2025	M12
SMU72386600500000001          	72	38660	05	05000000	01	U	2024		1990	M01	2025	M12
SMU72386600500000002          	72	38660	05	05000000	02	U	2024		2015	M04	2025	M12
SMU72386600500000003          	72	38660	05	05000000	03	U	2024		2015	M04	2025	M12
SMU72386600500000011          	72	38660	05	05000000	11	U	2024		2015	M04	2025	M12
SMU72386600600000001          	72	38660	06	06000000	01	U	2024		1990	M01	2025	M12
SMU72386600700000001          	72	38660	07	07000000	01	U	2024		1990	M01	2025	M12
SMU72386600800000001          	72	38660	08	08000000	01	U	2024		1990	M01	2025	M12
SMU72386601500000001          	72	38660	15	15000000	01	U	2024		2001	M01	2025	M12
SMU72386603000000001          	72	38660	30	30000000	01	U	2024		1990	M01	2025	M12
SMU72386603100000001          	72	38660	31	31000000	01	U	2024		2003	M01	2025	M12
SMU72386603200000001          	72	38660	32	32000000	01	U	2024		2003	M01	2025	M12
SMU72386604000000001          	72	38660	40	40000000	01	U	2024		1990	M01	2025	M12
